status,year,league,player_id,player_name_ja,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,changed_cols,html_cells,csv_file
ok,1950,PL,31533894,浜崎　真二,129,129,28.0,28.0,28,28,2,25,0,22,25.0,7.07,R|ER|ERA,1950|阪　急|9|1|2||||0|0|0|.333|129|28|28||34|3|19|0|12|2|0|25|22|7.07,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,63963801,原田　孝一,469,469,107.2,107 .2,107,107,3,53,0,43,53.0,3.58,IP|R|ER|ERA,1950|阪　急|28|1|3||||0|0|0|.250|469|107 .2|107|.2|99|7|56|2|46|3|0|53|43|3.58,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11013892,一言　多十,212,212,43.2,43 .2,43,43,1,39,0,28,39.0,5.73,IP|R|ER|ERA,1950|阪　急|16|1|5||||0|0|0|.167|212|43 .2|43|.2|63|4|17|1|13|1|0|39|28|5.73,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,81583801,江藤　正,968,968,236.2,236 .2,236,236,0,92,0,77,92.0,2.92,IP|R|ER|ERA,1950|南　海|47|14|9||||13|3|2|.609|968|236 .2|236|.2|218|17|62|2|78|0|0|92|77|2.92,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,33133801,田中　達夫,295,295,69.0,69.0,69,69,1,32,0,26,32.0,3.39,R|ER|ERA,1950|南　海|22|4|2||||0|0|0|.667|295|69|69||69|9|26|2|28|1|0|32|26|3.39,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,31533897,中原　宏,758,758,176.1,176 .1,176,176,0,89,1,66,89.0,3.36,IP|R|ER|ERA,1950|南　海|33|10|12||||8|1|1|.455|758|176 .1|176|.1|172|13|62|2|77|0|1|89|66|3.36,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,61363894,中谷　信夫,790,790,187.1,187 .1,187,187,0,100,0,83,100.0,3.97,IP|R|ER|ERA,1950|南　海|47|13|7||||3|1|1|.650|790|187 .1|187|.1|185|21|53|4|93|0|0|100|83|3.97,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,93793801,野口　勝美,29,29,6.0,6.0,6,6,0,6,0,5,6.0,7.5,R|ER|ERA,1950|南　海|3|0|0||||0|0|0|.000|29|6|6||11|2|1|0|3|0|0|6|5|7.50,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,53953801,服部　武夫,69,69,15.0,15.0,15,15,1,3,1,2,3.0,1.2,R|ER|ERA,1950|南　海|6|0|0||||0|0|0|.000|69|15|15||11|0|12|1|9|1|1|3|2|1.20,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11913896,松本　忠繁,428,428,96.2,96 .2,96,96,0,46,0,41,46.0,3.8,IP|R|ER|ERA,1950|南　海|24|5|6||||2|2|0|.455|428|96 .2|96|.2|94|4|52|2|30|0|0|46|41|3.80,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,93493801,安田　昌雄,123,123,25.1,25 .1,25,25,3,26,0,22,26.0,7.62,IP|R|ER|ERA,1950|南　海|11|1|2||||0|0|0|.333|123|25 .1|25|.1|25|4|20|1|19|3|0|26|22|7.62,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,61963896,柚木　進,1052,1052,255.0,255.0,255,255,2,101,1,79,101.0,2.79,R|ER|ERA,1950|南　海|42|19|10||||12|1|2|.655|1052|255|255||237|15|71|1|132|2|1|101|79|2.79,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51353801,伊藤　万喜三,351,351,73.0,73.0,73,73,1,65,0,57,65.0,7.03,R|ER|ERA,1950|東　急|21|4|6||||1|0|0|.400|351|73|73||81|9|48|3|23|1|0|65|57|7.03,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,31233801,木村　富雄,20,20,1.2,1 .2,1,1,1,11,0,7,11.0,31.5,IP|R|ER|ERA,1950|東　急|2|0|0||||0|0|0|.000|20|1 .2|1|.2|5|0|10|0|1|1|0|11|7|31.50,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,61263801,久保寺　昭,14,14,3.0,3.0,3,3,0,1,0,0,1.0,0.0,R|ERA,1950|東　急|1|0|0||||0|0|0|.000|14|3|3||4|0|2|0|1|0|0|1|0|0.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,31433801,桑名　重治,515,515,113.1,113 .1,113,113,1,85,1,68,85.0,5.37,IP|R|ER|ERA,1950|東　急|33|5|11||||3|0|0|.313|515|113 .1|113|.1|142|14|33|7|39|1|1|85|68|5.37,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11713892,白木　義一郎,1097,1097,264.0,264.0,264,264,0,121,0,99,121.0,3.38,R|ER|ERA,1950|東　急|37|14|13||||23|2|9|.519|1097|264|264||281|26|35|2|82|0|0|121|99|3.38,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,71673801,塩瀬　盛道,11,11,1.1,1 .1,1,1,0,2,1,2,2.0,9.0,IP|R|ER|ERA,1950|東　急|1|0|0||||0|0|0|.000|11|1 .1|1|.1|2|0|5|0|1|0|1|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,13313801,樽井　清一,533,533,120.0,120.0,120,120,0,78,1,64,78.0,4.8,R|ER|ERA,1950|東　急|27|5|7||||4|0|0|.417|533|120|120||142|12|32|3|37|0|1|78|64|4.80,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,03303801,蔦　文也,57,57,10.0,10.0,10,10,0,14,0,13,14.0,11.7,R|ER|ERA,1950|東　急|5|0|1||||0|0|0|.000|57|10|10||21|2|8|0|3|0|0|14|13|11.70,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,43343801,常見　茂,104,104,24.0,24.0,24,24,0,21,0,17,21.0,6.38,R|ER|ERA,1950|東　急|7|0|2||||0|0|0|.000|104|24|24||29|6|6|0|3|0|0|21|17|6.38,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,83383801,寺川　昭二,111,111,24.0,24.0,24,24,1,19,1,19,19.0,7.13,R|ER|ERA,1950|東　急|6|0|1||||0|0|0|.000|111|24|24||28|4|17|0|14|1|1|19|19|7.13,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,93993801,浜田　宏,263,263,54.0,54.0,54,54,0,54,0,48,54.0,8.0,R|ER|ERA,1950|東　急|12|0|5||||1|0|0|.000|263|54|54||79|8|24|1|14|0|0|54|48|8.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,03403801,保井　浩一,28,28,5.2,5 .2,5,5,0,7,0,6,7.0,9.0,IP|R|ER|ERA,1950|東　急|1|0|0||||0|0|0|.000|28|5 .2|5|.2|12|1|3|0|3|0|0|7|6|9.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11913898,米川　泰夫,1546,1546,363.2,363 .2,363,363,0,182,1,131,182.0,3.24,IP|R|ER|ERA,1950|東　急|58|23|23||||27|2|4|.500|1546|363 .2|363|.2|349|27|96|6|207|0|1|182|131|3.24,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,91193801,荒岡　昭,25,25,4.2,4 .2,4,4,0,8,0,8,8.0,14.4,IP|R|ER|ERA,1950|大　映|3|0|0||||0|0|0|.000|25|4 .2|4|.2|9|1|3|1|3|0|0|8|8|14.40,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,01103894,池田　善蔵,380,380,89.2,89 .2,89,89,4,44,0,38,44.0,3.8,IP|R|ER|ERA,1950|大　映|17|8|4||||4|1|0|.667|380|89 .2|89|.2|77|6|43|2|33|4|0|44|38|3.80,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,21123898,小川　善治,791,791,187.2,187 .2,187,187,2,81,1,76,81.0,3.64,IP|R|ER|ERA,1950|大　映|29|12|8||||13|1|0|.600|791|187 .2|187|.2|189|10|61|0|50|2|1|81|76|3.64,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,81383896,木場　巌,285,285,65.0,65.0,65,65,3,36,0,30,36.0,4.15,R|ER|ERA,1950|大　映|17|1|3||||0|0|0|.250|285|65|65||61|4|38|2|16|3|0|36|30|4.15,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51253872,スタルヒン,995,995,234.1,234 .1,234,234,1,115,1,103,115.0,3.94,IP|R|ER|ERA,1950|大　映|35|11|15||||17|2|3|.423|995|234 .1|234|.1|270|21|48|4|86|1|1|115|103|3.94,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,03103801,高松　利夫,234,234,51.2,51 .2,51,51,0,36,0,29,36.0,5.02,IP|R|ER|ERA,1950|大　映|15|3|2||||1|0|0|.600|234|51 .2|51|.2|62|6|20|0|27|0|0|36|29|5.02,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,23123801,武内　和男,7,7,0.2,0 .2,0,0,0,3,0,3,3.0,27.0,IP|R|ER|ERA,1950|大　映|1|0|0||||0|0|0|.000|7|0 .2|0|.2|4|0|1|0|0|0|0|3|3|27.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11713898,林　義一,1047,1047,254.2,254 .2,254,254,0,89,1,68,89.0,2.4,IP|R|ER|ERA,1950|大　映|42|18|11||||20|5|1|.621|1047|254 .2|254|.2|214|16|88|6|158|0|1|89|68|2.40,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51753898,姫野　好治,788,788,178.0,178.0,178,178,0,100,0,84,100.0,4.25,R|ER|ERA,1950|大　映|35|8|10||||10|1|0|.444|788|178|178||184|11|92|4|83|0|0|100|84|4.25,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,43443801,薮本　和男,16,16,2.2,2 .2,2,2,0,4,0,0,4.0,0.0,IP|R|ERA,1950|大　映|1|0|1||||0|0|0|.000|16|2 .2|2|.2|4|0|3|0|1|0|0|4|0|0.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,71173801,浅井　守,10,10,2.0,2.0,2,2,0,2,0,2,2.0,9.0,R|ER|ERA,1950|毎　日|1|0|0||||0|0|0|.000|10|2|2||3|0|2|0|2|0|0|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,01103801,荒巻　淳,1098,1098,274.2,274 .2,274,274,1,86,0,63,86.0,2.06,IP|R|ER|ERA,1950|毎　日|48|26|8||||16|3|4|.765|1098|274 .2|274|.2|240|11|55|1|150|1|0|86|63|2.06,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,01503801,上野　重雄,502,502,117.1,117 .1,117,117,0,56,0,51,56.0,3.89,IP|R|ER|ERA,1950|毎　日|23|7|6||||6|3|0|.538|502|117 .1|117|.1|133|16|31|3|42|0|0|56|51|3.89,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11713801,榎原　好,824,824,196.0,196.0,196,196,3,99,1,80,99.0,3.67,R|ER|ERA,1950|毎　日|35|16|7||||11|1|0|.696|824|196|196||188|26|59|6|90|3|1|99|80|3.67,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,41343892,北川　桂太郎,107,107,23.1,23 .1,23,23,0,22,0,21,22.0,7.88,IP|R|ER|ERA,1950|西　鉄|6|1|3||||0|0|0|.250|107|23 .1|23|.1|31|3|8|0|6|0|0|22|21|7.88,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,41443801,佐藤　平七,594,594,138.2,138 .2,138,138,1,76,1,63,76.0,4.08,IP|R|ER|ERA,1950|毎　日|29|9|4||||4|1|0|.692|594|138 .2|138|.2|134|9|58|4|61|1|1|76|63|4.08,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,91593895,祖父江　東一郎,62,62,12.2,12 .2,12,12,0,16,0,10,16.0,6.92,IP|R|ER|ERA,1950|毎　日|5|0|1||||0|0|0|.000|62|12 .2|12|.2|11|4|10|0|12|0|0|16|10|6.92,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,41943892,野村　武史,934,934,217.1,217 .1,217,217,0,103,0,81,103.0,3.34,IP|R|ER|ERA,1950|毎　日|34|18|4||||15|1|1|.818|934|217 .1|217|.1|258|13|47|4|75|0|0|103|81|3.34,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,83783801,萩原　昭,9,9,2.0,2.0,2,2,0,2,0,2,2.0,9.0,R|ER|ERA,1950|毎　日|1|0|0||||0|0|0|.000|9|2|2||3|2|0|0|2|0|0|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,13213801,星野　武男,181,181,38.2,38 .2,38,38,0,29,0,25,29.0,5.77,IP|R|ER|ERA,1950|毎　日|10|1|1||||2|0|0|.500|181|38 .2|38|.2|46|4|16|1|6|0|0|29|25|5.77,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,23623801,湯浅　禎夫,19,19,4.0,4.0,4,4,0,2,0,2,2.0,4.5,R|ER|ERA,1950|毎　日|1|0|0||||0|0|0|.000|19|4|4||2|0|6|0|2|0|0|2|2|4.50,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,13913872,若林　忠志,306,306,73.0,73.0,73,73,0,41,0,30,41.0,3.7,R|ER|ERA,1950|毎　日|14|4|3||||4|1|1|.571|306|73|73||79|7|15|0|20|0|0|41|30|3.70,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,41943801,香川　秀光,126,126,27.2,27 .2,27,27,0,17,0,12,17.0,3.86,IP|R|ER|ERA,1950|近　鉄|6|0|2||||2|0|0|.000|126|27 .2|27|.2|33|0|7|0|9|0|0|17|12|3.86,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51553892,黒尾　重明,1084,1084,263.2,263 .2,263,263,3,130,1,98,130.0,3.34,IP|R|ER|ERA,1950|近　鉄|41|12|21||||24|1|5|.364|1084|263 .2|263|.2|248|25|62|1|69|3|1|130|98|3.34,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51453801,五井　孝蔵,985,985,224.0,224.0,224,224,4,135,1,96,135.0,3.86,R|ER|ERA,1950|近　鉄|37|8|15||||12|1|0|.348|985|224|224||224|17|99|5|86|4|1|135|96|3.86,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51653801,沢藤　光郎,1254,1254,301.2,301 .2,301,301,2,153,2,124,153.0,3.7,IP|R|ER|ERA,1950|近　鉄|50|18|19||||20|3|2|.486|1254|301 .2|301|.2|292|20|83|9|164|2|2|153|124|3.70,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,61863801,関根　潤三,689,689,148.0,148.0,148,148,1,110,1,90,110.0,5.47,R|ER|ERA,1950|近　鉄|26|4|12||||8|0|1|.250|689|148|148||185|16|53|7|69|1|1|110|90|5.47,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,43143801,田中　文雄,388,388,93.2,93 .2,93,93,1,41,0,33,41.0,3.16,IP|R|ER|ERA,1950|近　鉄|16|2|3||||4|1|0|.400|388|93 .2|93|.2|86|7|25|5|18|1|0|41|33|3.16,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,73973801,服部　力,28,28,6.0,6.0,6,6,0,5,0,3,5.0,4.5,R|ER|ERA,1950|近　鉄|4|0|0||||0|0|0|.000|28|6|6||8|0|2|0|3|0|0|5|3|4.50,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,41543801,内田　蒼生也,170,170,38.0,38.0,38,38,0,22,0,12,22.0,2.84,R|ER|ERA,1950|西　鉄|10|0|1||||0|0|0|.000|170|38|38||37|7|21|2|13|0|0|22|12|2.84,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,01703801,大崎　憲司,235,235,50.2,50 .2,50,50,1,36,1,30,36.0,5.29,IP|R|ER|ERA,1950|西　鉄|16|2|7||||1|0|0|.222|235|50 .2|50|.2|66|3|15|2|20|1|1|36|30|5.29,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,01303891,川崎　徳次,961,961,231.0,231.0,231,231,1,116,0,88,116.0,3.43,R|ER|ERA,1950|西　鉄|40|12|15||||16|1|1|.444|961|231|231||206|25|74|3|115|1|0|116|88|3.43,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,21323891,河村　章,521,521,119.1,119 .1,119,119,1,68,0,51,68.0,3.83,IP|R|ER|ERA,1950|西　鉄|25|3|7||||4|0|0|.300|521|119 .1|119|.1|142|11|31|1|32|1|0|68|51|3.83,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,21023801,川口　敬次郎,161,161,32.1,32 .1,32,32,0,30,2,27,30.0,7.36,IP|R|ER|ERA,1950|西　鉄|11|0|3||||0|0|0|.000|161|32 .1|32|.1|38|3|22|2|10|0|2|30|27|7.36,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,21323876,木下　勇,789,789,177.2,177 .2,177,177,0,118,0,82,118.0,4.15,IP|R|ER|ERA,1950|西　鉄|32|11|12||||8|3|1|.478|789|177 .2|177|.2|199|16|56|3|63|0|0|118|82|4.15,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,81183899,木暮　英路,36,36,8.0,8.0,8,8,0,4,0,4,4.0,4.5,R|ER|ERA,1950|西　鉄|2|0|0||||0|0|0|.000|36|8|8||10|0|3|0|3|0|0|4|4|4.50,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,11513898,武末　悉昌,665,665,165.1,165 .1,165,165,1,62,0,57,62.0,3.09,IP|R|ER|ERA,1950|西　鉄|29|12|6||||11|1|2|.667|665|165 .1|165|.1|133|7|54|2|77|1|0|62|57|3.09,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,51753895,野口　正明,920,920,222.2,222 .2,222,222,0,99,1,85,99.0,3.43,IP|R|ER|ERA,1950|西　鉄|38|10|13||||12|1|1|.435|920|222 .2|222|.2|211|25|53|7|65|0|1|99|85|3.43,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1950,PL,83483801,山口　幹雄,36,36,8.0,8.0,8,8,1,6,1,6,6.0,6.75,R|ER|ERA,1950|西　鉄|3|0|0||||0|0|0|.000|36|8|8||9|0|2|0|3|1|1|6|6|6.75,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
ok,1951,CL,41743801,大友　工,556,556,137.2,137 .2,137,137,1,44,3,37,44.0,2.41,IP|R|ER|ERA,1951|読　売|29|11|4||||3|0|0|.733|556|137 .2|137|.2|114|11|43|3|51|1|3|44|37|2.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,11313803,兼吉　寛,120,120,28.0,28.0,28,28,0,14,0,12,14.0,3.86,R|ER|ERA,1951|読　売|12|0|0||||0|0|0|.000|120|28|28||22|1|18|1|12|0|0|14|12|3.86,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,71373893,多田　文久三,17,17,2.1,2 .1,2,2,0,5,0,3,5.0,9.0,IP|R|ER|ERA,1951|読　売|3|0|0||||0|0|0|.000|17|2 .1|2|.1|5|0|4|1|1|0|0|5|3|9.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,01703878,中尾　碩志,541,541,130.1,130 .1,130,130,0,56,2,44,56.0,3.02,IP|R|ER|ERA,1951|読　売|29|9|6||||4|0|1|.600|541|130 .1|130|.1|124|8|37|0|60|0|2|56|44|3.02,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,81783895,藤本　英雄,822,822,206.1,206 .1,206,206,1,89,1,72,89.0,3.13,IP|R|ER|ERA,1951|読　売|31|15|7||||16|3|3|.682|822|206 .1|206|.1|189|7|41|3|88|1|1|89|72|3.13,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,31933895,別所　毅彦,1222,1222,301.1,301 .1,301,301,3,112,0,82,112.0,2.44,IP|R|ER|ERA,1951|読　売|47|21|9||||25|4|4|.700|1222|301 .1|301|.1|252|15|88|1|131|3|0|112|82|2.44,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,03203801,松田　清,896,896,227.2,227 .2,227,227,3,61,2,51,61.0,2.01,IP|R|ER|ERA,1951|読　売|34|23|3||||15|4|0|.885|896|227 .2|227|.2|186|5|64|5|93|3|2|61|51|2.01,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,91193896,内山　清,656,656,159.0,159.0,159,159,0,66,0,59,66.0,3.34,R|ER|ERA,1951|阪　神|42|10|5||||3|0|1|.667|656|159|159||153|18|43|5|33|0|0|66|59|3.34,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,31333894,梶岡　忠義,775,775,180.1,180 .1,180,180,2,88,0,69,88.0,3.43,IP|R|ER|ERA,1951|阪　神|35|13|7||||10|1|2|.650|775|180 .1|180|.1|200|17|53|6|62|2|0|88|69|3.43,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,51353803,河　文雄,122,122,27.1,27 .1,27,27,0,17,0,16,17.0,5.14,IP|R|ER|ERA,1951|阪　神|11|1|1||||1|0|0|.500|122|27 .1|27|.1|27|1|12|3|3|0|0|17|16|5.14,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,01303898,駒田　桂二,955,955,227.2,227 .2,227,227,2,106,0,82,106.0,3.24,IP|R|ER|ERA,1951|阪　神|45|11|13||||10|1|1|.458|955|227 .2|227|.2|217|14|72|1|86|2|0|106|82|3.24,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,61363898,田宮　謙次郎,54,54,10.1,10 .1,10,10,0,9,1,7,9.0,5.73,IP|R|ER|ERA,1951|阪　神|5|0|1||||0|0|0|.000|54|10 .1|10|.1|20|0|3|0|0|0|1|9|7|5.73,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,41543803,竹元　勝雄,13,13,2.2,2 .2,2,2,0,2,0,2,2.0,6.0,IP|R|ER|ERA,1951|阪　神|1|0|0||||0|0|0|.000|13|2 .2|2|.2|4|0|1|0|0|0|0|2|2|6.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,71173803,西村　修,274,274,68.1,68 .1,68,68,2,24,0,18,24.0,2.35,IP|R|ER|ERA,1951|阪　神|14|4|3||||3|1|0|.571|274|68 .1|68|.1|52|1|30|1|19|2|0|24|18|2.35,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,23123872,藤村　富美男,13,13,4.0,4.0,4,4,0,0,0,0,0.0,0.0,,1951|阪　神|1|1|0||||0|0|0|1.000|13|4|4||0|0|1|0|1|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,81783891,藤村　隆男,1029,1029,253.0,253.0,253,253,8,97,3,74,97.0,2.63,R|ER|ERA,1951|阪　神|49|16|16||||18|3|0|.500|1029|253|253||222|14|77|5|74|8|3|97|74|2.63,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,21123803,深見　吉夫,45,45,11.0,11.0,11,11,1,0,0,0,0.0,0.0,R,1951|阪　神|4|1|0||||0|0|0|1.000|45|11|11||12|0|0|0|1|1|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,83083801,干場　一夫,350,350,81.1,81 .1,81,81,0,44,0,41,44.0,4.5,IP|R|ER|ERA,1951|阪　神|27|4|6||||2|0|0|.400|350|81 .1|81|.1|83|15|32|3|14|0|0|44|41|4.50,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,53553872,御園生　崇男,40,40,7.1,7 .1,7,7,0,12,0,6,12.0,6.75,IP|R|ER|ERA,1951|阪　神|3|0|0||||0|0|0|.000|40|7 .1|7|.1|12|1|1|0|1|0|0|12|6|6.75,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,01103878,井筒　研一,489,489,112.0,112.0,112,112,1,68,3,61,68.0,4.9,R|ER|ERA,1951|松　竹|27|0|3||||2|0|0|.000|489|112|112||124|16|37|2|27|1|3|68|61|4.90,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,61163894,岩本　信一,290,290,65.2,65 .2,65,65,2,46,0,43,46.0,5.86,IP|R|ER|ERA,1951|松　竹|15|4|5||||4|0|0|.444|290|65 .2|65|.2|76|6|30|1|14|2|0|46|43|5.86,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,71173893,江田　貢一,639,639,151.2,151 .2,151,151,0,76,5,57,76.0,3.38,IP|R|ER|ERA,1951|松　竹|28|4|8||||5|1|1|.333|639|151 .2|151|.2|155|13|38|3|29|0|5|76|57|3.38,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,21723801,大島　信雄,905,905,216.2,216 .2,216,216,2,95,1,66,95.0,2.74,IP|R|ER|ERA,1951|松　竹|36|15|13||||13|2|1|.536|905|216 .2|216|.2|211|13|57|1|61|2|1|95|66|2.74,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,61363896,小林　恒夫,1285,1285,293.0,293.0,293,293,10,179,2,158,179.0,4.85,R|ER|ERA,1951|松　竹|55|18|15||||14|3|0|.545|1285|293|293||307|25|120|8|108|10|2|179|158|4.85,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,51353897,真田　重男,418,418,94.2,94 .2,94,94,0,62,0,56,62.0,5.31,IP|R|ER|ERA,1951|松　竹|24|7|6||||1|1|0|.538|418|94 .2|94|.2|110|15|25|0|33|0|0|62|56|5.31,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,21323898,島本　和夫,159,159,34.0,34.0,34,34,0,27,0,21,27.0,5.56,R|ER|ERA,1951|松　竹|14|0|3||||0|0|0|.000|159|34|34||39|4|20|1|9|0|0|27|21|5.56,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
ok,1951,CL,23923801,林　茂,264,264,53.1,53 .1,53,53,1,45,1,38,45.0,6.33,IP|R|ER|ERA,1951|松　竹|19|5|4||||1|1|0|.556|264|53 .1|53|.1|59|4|46|1|26|1|1|45|38|6.33,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
