layer,file,year,league,line,player_id,player_name,team,ERA_col,ERA_value,ER_col,ER_value,R_col,R_value,IP_col,IP_value,calculated_ERA_from_ER_IP,flags
staging,_data\master_csv__rescrape_staging\pitching_1984_PL_from_master.csv,1984,PL,68,61363848,工藤　幹夫,北海道日本ハムファイターズ,ERA,108.0,ER,4,R,4,IP,0.1,108.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1984_PL_from_master.csv,1984,PL,91,51053869,成田　幸洋,埼玉西武ライオンズ,ERA,45.0,ER,5,R,5,IP,1.0,45.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1984_PL_from_master.csv,1984,PL,94,21023867,野口　裕美,埼玉西武ライオンズ,ERA,54.0,ER,2,R,2,IP,0.1,54.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1985_CL_from_master.csv,1985,CL,100,11913848,増本　宏,大洋ホエールズ,ERA,20.25,ER,6,R,6,IP,2.2,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1985_PL_from_master.csv,1985,PL,52,51653860,吉井　理人,大阪近鉄バファローズ,ERA,21.0,ER,7,R,9,IP,3.0,21.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1985_PL_from_master.csv,1985,PL,59,81783860,田子　譲治,千葉ロッテマリーンズ,ERA,27.0,ER,2,R,3,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_CL_from_master.csv,1986,CL,22,21323862,川畑　泰博,中日ドラゴンズ,ERA,23.14,ER,6,R,6,IP,2.1,23.14,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_CL_from_master.csv,1986,CL,25,81583867,近藤　満,中日ドラゴンズ,ERA,81.0,ER,3,R,5,IP,0.1,81.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_CL_from_master.csv,1986,CL,35,01403862,山本　昌広,中日ドラゴンズ,ERA,27.0,ER,2,R,2,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_CL_from_master.csv,1986,CL,87,71173860,青木　秀夫,大洋ホエールズ,ERA,27.0,ER,6,R,6,IP,2.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_CL_from_master.csv,1986,CL,104,71273862,松本　豊,大洋ホエールズ,ERA,29.08,ER,14,R,15,IP,4.1,29.08,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_PL_from_master.csv,1986,PL,8,21523869,小林　敦美,阪急ブレーブス,ERA,21.6,ER,4,R,5,IP,1.2,21.6,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_PL_from_master.csv,1986,PL,24,71373867,大久保　学,南海ホークス,ERA,94.5,ER,7,R,7,IP,0.2,94.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_PL_from_master.csv,1986,PL,57,51653860,吉井　理人,大阪近鉄バファローズ,ERA,23.14,ER,6,R,7,IP,2.1,23.14,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_PL_from_master.csv,1986,PL,104,91993860,高山　郁夫,埼玉西武ライオンズ,ERA,22.5,ER,5,R,6,IP,2.0,22.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1986_PL_from_master.csv,1986,PL,107,61963863,西本　和人,埼玉西武ライオンズ,ERA,27.0,ER,4,R,4,IP,1.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1987_CL_from_master.csv,1987,CL,80,21723864,内藤　尚行,東京ヤクルトスワローズ,ERA,20.25,ER,6,R,8,IP,2.2,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1987_PL_from_master.csv,1987,PL,32,21423867,山川　周一,南海ホークス,ERA,20.25,ER,6,R,6,IP,2.2,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv,1988,CL,14,61763866,益田　明典,読売ジャイアンツ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv,1988,CL,33,91293862,三浦　将明,中日ドラゴンズ,ERA,22.5,ER,5,R,5,IP,2.0,22.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv,1988,PL,18,61963866,八木　政義,阪急ブレーブス,ERA,22.5,ER,5,R,6,IP,2.0,22.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv,1988,PL,43,41543867,小山　昌男,大阪近鉄バファローズ,ERA,20.25,ER,3,R,4,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv,1989,CL,104,51553866,北野　勝則,大洋ホエールズ,ERA,22.5,ER,5,R,5,IP,2.0,22.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1989_PL_from_master.csv,1989,PL,73,81083866,大塚　賢一,福岡ソフトバンクホークス,ERA,20.25,ER,3,R,3,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv,1990,CL,47,41143866,嶋尾　慶一,阪神タイガース,ERA,21.6,ER,16,R,16,IP,6.2,21.6,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv,1990,CL,49,81183866,多岐　篤司,阪神タイガース,ERA,54.0,ER,2,R,2,IP,0.1,54.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv,1990,CL,80,55053868,内山　憲一,東京ヤクルトスワローズ,ERA,67.5,ER,5,R,5,IP,0.2,67.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1990_CL_from_master.csv,1990,CL,88,41343844,酒井　圭一,東京ヤクルトスワローズ,ERA,31.5,ER,7,R,8,IP,2.0,31.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1990_PL_from_master.csv,1990,PL,61,91993860,高山　郁夫,埼玉西武ライオンズ,ERA,81.0,ER,3,R,3,IP,0.1,81.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1990_PL_from_master.csv,1990,PL,108,41843881,吉田　直喜,オリックス・バファローズ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1991_CL_from_master.csv,1991,CL,63,83983868,畝　龍実,広島東洋カープ,ERA,20.25,ER,3,R,3,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1991_CL_from_master.csv,1991,CL,76,41743865,津田　恒実,広島東洋カープ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1991_CL_from_master.csv,1991,CL,105,51353864,加茂川　重治,大洋ホエールズ,ERA,36.0,ER,4,R,4,IP,1.0,36.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1991_PL_from_master.csv,1991,PL,83,81283883,下柳　剛,福岡ソフトバンクホークス,ERA,54.0,ER,4,R,4,IP,0.2,54.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1992_CL_from_master.csv,1992,CL,105,51753864,友利　結,大洋ホエールズ,ERA,27.0,ER,5,R,5,IP,1.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1992_PL_from_master.csv,1992,PL,12,01703885,品田　操士,大阪近鉄バファローズ,ERA,30.86,ER,16,R,17,IP,4.2,30.86,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1993_CL_from_master.csv,1993,CL,3,91393862,岡田　展和,読売ジャイアンツ,ERA,36.0,ER,4,R,4,IP,1.0,36.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv,1994,CL,17,41243868,吉田　修司,読売ジャイアンツ,ERA,24.75,ER,11,R,11,IP,4.0,24.75,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv,1994,CL,32,01903889,平田　洋,中日ドラゴンズ,ERA,108.0,ER,4,R,4,IP,0.1,108.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv,1994,CL,88,91593889,斎藤　充弘,東京ヤクルトスワローズ,ERA,32.4,ER,6,R,6,IP,1.2,32.4,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv,1994,CL,89,15013868,鈴木　平,東京ヤクルトスワローズ,ERA,20.25,ER,3,R,3,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv,1994,PL,58,61163869,池田　親興,福岡ソフトバンクホークス,ERA,21.0,ER,7,R,8,IP,3.0,21.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv,1994,PL,69,91093887,濱涯　泰司,福岡ソフトバンクホークス,ERA,23.14,ER,6,R,6,IP,2.1,23.14,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv,1994,PL,72,41243868,吉田　修司,福岡ソフトバンクホークス,ERA,24.75,ER,11,R,11,IP,4.0,24.75,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv,1994,PL,94,81983866,山内　嘉弘,オリックス・バファローズ,ERA,33.75,ER,5,R,6,IP,1.1,33.75,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_CL_from_master.csv,1995,CL,36,31033860,二宮　正己,中日ドラゴンズ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_CL_from_master.csv,1995,CL,39,01903889,平田　洋,中日ドラゴンズ,ERA,24.0,ER,8,R,8,IP,3.0,24.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_CL_from_master.csv,1995,CL,86,71573883,伊林　厚志,東京ヤクルトスワローズ,ERA,20.25,ER,3,R,4,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_CL_from_master.csv,1995,CL,97,31233885,西岡　洋,東京ヤクルトスワローズ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_PL_from_master.csv,1995,PL,26,71373880,金村　秀雄,北海道日本ハムファイターズ,ERA,20.25,ER,3,R,3,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_PL_from_master.csv,1995,PL,50,11713889,白鳥　浩徳,埼玉西武ライオンズ,ERA,54.0,ER,2,R,2,IP,0.1,54.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_PL_from_master.csv,1995,PL,62,31433883,足利　豊,福岡ソフトバンクホークス,ERA,33.75,ER,5,R,5,IP,1.1,33.75,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_PL_from_master.csv,1995,PL,65,01303862,笠原　栄一,福岡ソフトバンクホークス,ERA,36.0,ER,8,R,8,IP,2.0,36.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1995_PL_from_master.csv,1995,PL,73,81583864,高木　晃次,福岡ソフトバンクホークス,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1996_CL_from_master.csv,1996,CL,29,51353880,金森　隆浩,中日ドラゴンズ,ERA,21.0,ER,7,R,8,IP,3.0,21.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1996_CL_from_master.csv,1996,CL,36,01703882,大塔　正明,中日ドラゴンズ,ERA,36.0,ER,4,R,5,IP,1.0,36.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1996_CL_from_master.csv,1996,CL,112,13113883,加藤　将斗,横浜DeNAベイスターズ,ERA,21.6,ER,4,R,4,IP,1.2,21.6,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1996_PL_from_master.csv,1996,PL,64,81583864,高木　晃次,福岡ソフトバンクホークス,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1996_PL_from_master.csv,1996,PL,77,41243868,吉田　修司,福岡ソフトバンクホークス,ERA,21.6,ER,4,R,4,IP,1.2,21.6,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1997_CL_from_master.csv,1997,CL,41,21723864,内藤　尚行,中日ドラゴンズ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1997_CL_from_master.csv,1997,CL,66,71473867,御子柴　進,阪神タイガース,ERA,20.25,ER,3,R,3,IP,1.1,20.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1997_PL_from_master.csv,1997,PL,73,71373882,カズミ,福岡ソフトバンクホークス,ERA,27.0,ER,2,R,2,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1997_PL_from_master.csv,1997,PL,117,33133883,渡部　高史,オリックス・バファローズ,ERA,27.0,ER,4,R,4,IP,1.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1998_CL_from_master.csv,1998,CL,88,71973882,長谷川　昌幸,広島東洋カープ,ERA,36.0,ER,4,R,4,IP,1.0,36.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1998_PL_from_master.csv,1998,PL,42,31233886,原田　健二,北海道日本ハムファイターズ,ERA,22.5,ER,5,R,5,IP,2.0,22.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1998_PL_from_master.csv,1998,PL,55,51053886,土肥　義弘,埼玉西武ライオンズ,ERA,27.0,ER,4,R,4,IP,1.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1998_PL_from_master.csv,1998,PL,128,41243885,羽根川　竜,千葉ロッテマリーンズ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_CL_from_master.csv,1999,CL,50,23923868,片瀬　清利,阪神タイガース,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_CL_from_master.csv,1999,CL,95,01203882,吉年　滝徳,広島東洋カープ,ERA,23.14,ER,6,R,6,IP,2.1,23.14,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_CL_from_master.csv,1999,CL,126,21923886,谷口　邦幸,横浜DeNAベイスターズ,ERA,22.5,ER,5,R,5,IP,2.0,22.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_PL_from_master.csv,1999,PL,32,41743885,新谷　博,埼玉西武ライオンズ,ERA,74.25,ER,11,R,12,IP,1.1,74.25,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_PL_from_master.csv,1999,PL,57,41743882,土井　雅弘,福岡ソフトバンクホークス,ERA,24.3,ER,9,R,9,IP,3.1,24.3,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_PL_from_master.csv,1999,PL,79,61363886,川口　知哉,オリックス・バファローズ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_1999_PL_from_master.csv,1999,PL,91,81283886,ヒロ,オリックス・バファローズ,ERA,27.0,ER,2,R,2,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv,2000,CL,15,41543889,佐藤　充,読売ジャイアンツ,ERA,37.8,ER,7,R,7,IP,1.2,37.8,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv,2000,CL,38,31733884,佐藤　康幸,中日ドラゴンズ,ERA,27.0,ER,2,R,2,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv,2000,CL,53,11415111,山北　茂利,中日ドラゴンズ,ERA,24.3,ER,9,R,9,IP,3.1,24.3,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv,2000,CL,65,91093882,舩木　聖士,阪神タイガース,ERA,27.0,ER,3,R,4,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv,2000,CL,83,91695111,Ｃ．カンバーランド,広島東洋カープ,ERA,81.0,ER,3,R,3,IP,0.1,81.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv,2000,CL,105,61863888,Ｅ．レイノソ,広島東洋カープ,ERA,27.0,ER,6,R,6,IP,2.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv,2000,PL,6,71673886,Ｒ．オレラーノ,北海道日本ハムファイターズ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv,2000,PL,22,63365111,Ｒ．タティス,北海道日本ハムファイターズ,ERA,54.0,ER,4,R,4,IP,0.2,54.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv,2000,PL,53,31935111,総司,福岡ソフトバンクホークス,ERA,40.5,ER,3,R,3,IP,0.2,40.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv,2000,PL,107,11013887,成本　年秀,千葉ロッテマリーンズ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_CL_from_master.csv,2001,CL,49,71075111,福沢　卓宏,中日ドラゴンズ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_CL_from_master.csv,2001,CL,115,51255113,平本　学,東京ヤクルトスワローズ,ERA,108.0,ER,4,R,4,IP,0.1,108.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_CL_from_master.csv,2001,CL,124,01105113,東　和政,横浜DeNAベイスターズ,ERA,21.0,ER,7,R,7,IP,3.0,21.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_PL_from_master.csv,2001,PL,12,81383882,黒木　純司,北海道日本ハムファイターズ,ERA,67.5,ER,5,R,5,IP,0.2,67.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_PL_from_master.csv,2001,PL,48,41043888,星野　智樹,埼玉西武ライオンズ,ERA,40.5,ER,6,R,6,IP,1.1,40.5,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_PL_from_master.csv,2001,PL,62,41743882,土井　雅弘,福岡ソフトバンクホークス,ERA,27.0,ER,2,R,3,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_PL_from_master.csv,2001,PL,67,51055111,広田　庄司,福岡ソフトバンクホークス,ERA,54.0,ER,6,R,6,IP,1.0,54.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2001_PL_from_master.csv,2001,PL,150,33135113,Ｗ．フリント,大阪近鉄バファローズ,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2002_CL_from_master.csv,2002,CL,81,21323887,菊地原　毅,広島東洋カープ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2002_CL_from_master.csv,2002,CL,99,31433888,矢野　修平,広島東洋カープ,ERA,36.0,ER,4,R,6,IP,1.0,36.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2002_PL_from_master.csv,2002,PL,34,21923885,竹下　潤,埼玉西武ライオンズ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_CL_from_master.csv,2003,CL,19,71975111,谷　浩弥,読売ジャイアンツ,ERA,37.8,ER,7,R,7,IP,1.2,37.8,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,4,61163888,伊藤　剛,北海道日本ハムファイターズ,ERA,20.77,ER,10,R,10,IP,4.1,20.77,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,5,51355113,井場　友和,北海道日本ハムファイターズ,ERA,23.14,ER,6,R,6,IP,2.1,23.14,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,28,31135111,青木　勇人,埼玉西武ライオンズ,ERA,24.75,ER,11,R,11,IP,4.0,24.75,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,53,61165115,飯島　一彦,福岡ソフトバンクホークス,ERA,27.0,ER,1,R,1,IP,0.1,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,77,51555115,小川　裕介,オリックス・バファローズ,ERA,135.0,ER,5,R,6,IP,0.1,135.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,87,51653883,佐野　慈紀,オリックス・バファローズ,ERA,21.0,ER,7,R,7,IP,3.0,21.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,99,31135117,浅間　敬太,千葉ロッテマリーンズ,ERA,27.0,ER,3,R,3,IP,1.0,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2003_PL_from_master.csv,2003,PL,134,81783868,島田　直也,大阪近鉄バファローズ,ERA,21.6,ER,4,R,4,IP,1.2,21.6,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2004_CL_from_master.csv,2004,CL,20,31035119,西村　健太朗,読売ジャイアンツ,ERA,22.09,ER,9,R,9,IP,3.2,22.09,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2004_CL_from_master.csv,2004,CL,34,25923868,川崎　憲次郎,中日ドラゴンズ,ERA,34.71,ER,9,R,9,IP,2.1,34.71,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2004_PL_from_master.csv,2004,PL,5,41145111,内薗　直樹,埼玉西武ライオンズ,ERA,27.0,ER,2,R,2,IP,0.2,27.0,era_too_high
staging,_data\master_csv__rescrape_staging\pitching_2004_PL_from_master.csv,2004,PL,44,91895119,Ｂ．ボイルズ,福岡ソフトバンクホークス,ERA,24.3,ER,9,R,10,IP,3.1,24.3,era_too_high
master,_data\master_csv\pitching_1950_CL_from_master.csv,1950,CL,2,41743801,大友　工,読売ジャイアンツ,ERA,41.0,ER,0,R,1,IP,85.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1950_CL_from_master.csv,1950,CL,3,71373893,多田　文久三,読売ジャイアンツ,ERA,103.0,ER,0,R,2,IP,244.0,0.0,calc_mismatch:0.0|era_too_high
